,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0745,0.074,-1.001,0.318,-0.221,0.072
mkt-rf,1.0083,0.018,56.975,0.0,0.973,1.043
FX Factor,0.0026,0.003,0.962,0.337,-0.003,0.008
