,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0099,0.121,-0.081,0.935,-0.249,0.229
mkt-rf,0.995,0.02,50.189,0.0,0.956,1.034
FX Factor,0.0002,0.004,0.06,0.952,-0.007,0.008
