,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1457,0.101,-1.442,0.151,-0.345,0.053
mkt-rf,1.032,0.024,42.942,0.0,0.985,1.079
FX Factor,0.0054,0.004,1.441,0.151,-0.002,0.013
