,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0384,0.07,-0.549,0.583,-0.176,0.099
mkt-rf,0.9985,0.017,59.97,0.0,0.966,1.031
FX Factor,0.0013,0.003,0.485,0.628,-0.004,0.006
