,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1772,0.101,-1.755,0.08,-0.376,0.022
mkt-rf,0.9849,0.009,111.31,0.0,0.967,1.002
FX Factor,0.0061,0.004,1.705,0.089,-0.001,0.013
