,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1152,0.062,1.853,0.065,-0.007,0.238
mkt-rf,0.9538,0.015,64.5,0.0,0.925,0.983
FX Factor,-0.0046,0.002,-2.003,0.046,-0.009,-7.72e-05
