,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0807,0.048,-1.676,0.095,-0.176,0.014
mkt-rf,1.0023,0.008,127.327,0.0,0.987,1.018
FX Factor,0.0026,0.002,1.692,0.092,-0.0,0.006
