,coef,std err,t,P>|t|,[0.025,0.975]
const,0.004,0.06,0.067,0.947,-0.114,0.122
mkt-rf,1.0056,0.01,105.022,0.0,0.987,1.024
FX Factor,0.0001,0.002,0.057,0.955,-0.005,0.005
