,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0341,0.152,0.225,0.822,-0.265,0.333
mkt-rf,0.9777,0.013,73.428,0.0,0.951,1.004
FX Factor,-0.0015,0.005,-0.282,0.778,-0.012,0.009
