,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0447,0.087,-0.514,0.608,-0.216,0.127
mkt-rf,0.9944,0.014,69.899,0.0,0.966,1.022
FX Factor,0.0013,0.003,0.464,0.643,-0.004,0.007
