,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1765,0.115,-1.54,0.125,-0.402,0.049
mkt-rf,1.0362,0.027,37.995,0.0,0.982,1.09
FX Factor,0.0065,0.004,1.538,0.125,-0.002,0.015
