,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0353,0.146,0.242,0.809,-0.252,0.322
mkt-rf,1.0018,0.024,42.079,0.0,0.955,1.049
FX Factor,-0.001,0.005,-0.215,0.83,-0.01,0.008
