,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1123,0.116,-0.972,0.332,-0.34,0.115
mkt-rf,1.0136,0.027,36.88,0.0,0.959,1.068
FX Factor,0.004,0.004,0.932,0.352,-0.004,0.012
