,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0247,0.133,0.186,0.853,-0.237,0.286
mkt-rf,0.9894,0.012,84.969,0.0,0.966,1.012
FX Factor,-0.0011,0.005,-0.227,0.82,-0.01,0.008
