,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0887,0.087,1.017,0.31,-0.083,0.26
mkt-rf,1.0318,0.014,72.431,0.0,1.004,1.06
FX Factor,-0.0021,0.003,-0.733,0.464,-0.008,0.003
