,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.09,0.161,-0.56,0.576,-0.407,0.227
mkt-rf,1.0217,0.026,39.77,0.0,0.971,1.072
FX Factor,0.004,0.006,0.622,0.534,-0.009,0.016
