,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.5728,0.22,-2.602,0.01,-1.007,-0.139
mkt-rf,0.957,0.019,49.594,0.0,0.919,0.995
FX Factor,0.0199,0.008,2.557,0.011,0.005,0.035
