,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0667,0.091,0.735,0.463,-0.112,0.245
mkt-rf,0.9855,0.022,45.673,0.0,0.943,1.028
FX Factor,-0.0025,0.003,-0.754,0.452,-0.009,0.004
