,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0334,0.089,-0.373,0.709,-0.21,0.143
mkt-rf,1.0013,0.021,47.04,0.0,0.959,1.043
FX Factor,0.0011,0.003,0.346,0.73,-0.005,0.008
