,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1971,0.081,2.422,0.016,0.037,0.357
mkt-rf,1.0047,0.013,75.535,0.0,0.978,1.031
FX Factor,-0.0063,0.003,-2.396,0.017,-0.011,-0.001
