,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.4791,0.277,-1.732,0.085,-1.024,0.066
mkt-rf,0.9631,0.024,39.725,0.0,0.915,1.011
FX Factor,0.0167,0.01,1.71,0.089,-0.003,0.036
