,Date,market,rf,SMB,HML,Open,High,Low,Close,Adj Close,Volume,return,Daily_Return,mkt-rf,ER,abnormal_returns,const,(mkt-rf),(SMB),(HML),t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR
0,2019-07-24,-0.0010504911956241,0.00675,-0.0223547606062919,0.071122265271362,9.09000015258789,9.09000015258789,8.949999809265137,8.949999809265137,8.19316577911377,1449002,-0.0143171933406644,-0.0143172082889463,-0.0078004911956241,0.0027489726484405,0.0170661809373868,,,,,,,,,,,0.0327444366203059,0.0415483486344527,0.0704335131017687
1,2019-07-25,0.0005166893518236,0.00674,0.1424325255229027,0.0515778478745566,8.949999809265137,8.979999542236328,8.90999984741211,8.9399995803833,8.184011459350586,550307,-0.0011173440329555,-0.0011173116729213,-0.0062233106481764,0.0145609440099977,0.0156782556829191,-0.0034464226509772,0.6218748394005549,0.0208916080084017,-0.0015265892329237,0.0327444366203059,,,,,,0.0244821676970658,0.053367332164382,0.0511179053473588
2,2019-07-26,-0.0045176706470294,0.0069,0.1441943646526901,-0.196937008768804,8.9399995803833,8.9399995803833,8.880000114440918,8.890000343322754,8.138239860534668,796970,-0.0055927560858345,-0.0055928072734577,-0.0114176706470294,0.003211104740689,0.0088039120141468,-0.0035031321204704,0.6171491901458013,0.0210470110260572,-0.0014526170096271,0.024482167697065897,0.0415483486344527,,,,,0.0376890764814629,0.0354396496644397,0.0320811028524542
3,2019-07-29,-0.0005738166734628,0.00695,-0.0351153715849261,0.0094775805806401,8.890000343322754,8.890000343322754,8.710000038146973,8.739999771118164,8.000924110412598,2114000,-0.0168729546019933,-0.0168729052565733,-0.0075238166734627,0.0120122592107427,0.0288851644673161,-0.0035084435743175,0.6169770851388731,0.0210722046786027,-0.0014496666244005,0.0376890764814629,0.053367332164382,0.07043351310176879,0.0681840862847456,0.0648255394727601,0.066979065553324,0.0266357376502929,0.0232771908383074,0.0254307169188712
4,2019-07-30,-0.0050368763292828,0.00695,-0.104760780543247,-0.1321294022059579,8.75,8.779999732971191,8.6899995803833,8.770000457763672,8.028388023376465,851908,0.0034325729326271,0.003432592608662,-0.0119868763292828,0.0011831657916387,-0.0022494268170232,-0.0035280355640746,0.6171142349600314,0.0211942958435128,-0.0013937682154322,0.0266357376502929,0.0354396496644397,0.0511179053473588,0.0477593585353733,0.0499128846159372,0.0613428687163196,-0.0056079736290087,-0.0034544475484448,0.0079755365519376
5,2019-07-31,-0.0006546842881721,0.0069,0.0335917842069464,-0.0224816261318719,8.720000267028809,8.819999694824219,8.720000267028809,8.8100004196167,8.0650053024292,707198,0.0045609988329723,0.0045609752475983,-0.0075546842881721,0.0012024284356127,-0.0033585468119855,-0.003532088367879,0.6151351357753324,0.0212074731252034,-0.0012878380183275,-0.0056079736290087,0.0232771908383074,0.032081102852454205,0.0342346289330181,0.045664613033400504,0.057382799418310405,-0.0012050207314216,0.0102249633689608,0.0219431497538706
6,2019-08-01,-0.0085052836262937,0.0069999999999999,0.0483849726067363,-0.1301681201697755,8.760000228881836,8.8100004196167,8.75,8.789999961853027,8.046695709228516,301118,-0.0022701994110168,-0.0022702518490804,-0.0155052836262936,-0.0001167257685164,0.0021535260805639,-0.0021744961735045,0.7257401444509092,0.0151784906704643,-0.0065236375673358,-0.0012050207314216002,-0.0034544475484448,0.025430716918871298,0.0368607010192537,0.0485788874041636,0.0535489314021767,0.0135835101809463,0.0253016965658562,0.0302717405638693
7,2019-08-02,-0.0170251786463065,0.0069999999999999,-0.0457561666734706,-0.307136606683719,8.789999961853027,8.800000190734863,8.699999809265137,8.760000228881836,8.019232749938965,474121,-0.0034129389193839,-0.0034129486539492,-0.0240251786463065,0.0080170354464331,0.0114299841003824,-0.0023456068865262,0.7178259219713539,0.0136816489181869,-0.0063227653093884,0.0135835101809463,0.0102249633689608,0.0079755365519376,0.0196937229368475,0.0246637669348606,0.037279532985722896,0.0231481704852923,0.0281182144833053,0.0407339805341677
8,2019-08-05,-0.0119091293944567,0.0068,0.1112275894811173,-0.2999311623289139,8.760000228881836,8.760000228881836,8.680000305175781,8.680000305175781,7.945998191833496,632382,-0.0091324111433574,-0.0091323647023496,-0.0187091293944567,0.0025858216825602,0.0117181863849099,-0.0023453284331317,0.7115679921997587,0.0132032154468247,-0.0063495567565387,0.0231481704852923,0.0253016965658562,0.021943149753870697,0.026913193751883797,0.039528959802746094,0.04451141366481579,0.0166882303829229,0.0293039964337852,0.0342864502958549
9,2019-08-06,-0.0027495949809492,0.0069,-0.1088388500305653,0.1124235625082555,8.670000076293945,8.670000076293945,8.510000228881836,8.649999618530273,7.918534278869629,617410,-0.0034563001832636,-0.0034563200621028,-0.0096495949809492,0.0015137239359103,0.0049700439980131,-0.0023379399427552,0.7103031040886469,0.0132016755883403,-0.0062177822371696,0.016688230382922997,0.028118214483305398,0.0302717405638693,0.0428875066147316,0.047869960476801296,0.0413631568962093,0.0175858100488753,0.022568263910945,0.016061460330353
10,2019-08-07,-0.0008244847158421,0.00675,0.0066907187882801,0.0669654325880532,8.600000381469727,8.670000076293945,8.600000381469727,8.609999656677246,7.881916522979736,333442,-0.0046242732505257,-0.0046243098280961,-0.0075744847158421,0.0079914562227662,0.0126157660508623,-0.0021163705271131,0.7255352663333118,0.0116872330009619,-0.0067903864961515,0.017585810048875397,0.029303996433785298,0.0407339805341677,0.0457164343962374,0.039209630815645394,0.0593941348416768,0.017598219912932,0.0110914163323399,0.0312759203583714
11,2019-08-08,0.0104283336254382,0.00665,-0.036874339682887,0.4154995699572797,8.649999618530273,8.649999618530273,8.579999923706055,8.600000381469727,7.872763633728027,304022,-0.001161356051828,-0.0011612517368109,0.0037783336254381,0.0038212021252588,0.0049824538620697,-0.0021543509909487,0.7225413312505261,0.0118857752273302,-0.0066330337441643,0.017598219912932,0.022568263910945095,0.034286450295854996,0.027779646715262996,0.0479641507412944,0.0534411537820896,-0.0015243497185223,0.0186601543075091,0.0241371573483043
12,2019-08-12,-0.0021087144128271,0.0066,0.1784100904950459,-0.0582709112006545,8.649999618530273,8.680000305175781,8.600000381469727,8.65999984741211,7.927689075469971,298762,0.0069766817768592,0.0069766405162521,-0.0087087144128271,0.00046983693566,-0.006506803580592,-0.0020997226520916,0.7422098820645604,0.011820221933282,-0.0071912473623209,-0.0015243497185223002,0.011091416332339999,0.016061460330353095,0.0362459643563845,0.0417229673971797,0.0632315549492045,0.0136777004454394,0.0191547034862346,0.0406632910382594
13,2019-08-13,-0.0104752120467409,0.0064,0.0780205117031939,-0.264458791450158,8.630000114440918,8.630000114440918,8.5,8.5,7.781219005584717,1295195,-0.018475733283058,-0.0184757586341857,-0.0168752120467409,0.0017087453918457,0.0201845040260314,-0.0020761580481173,0.7464556514469515,0.0112853211439353,-0.0075048161725901,0.013677700445439402,0.0186601543075091,0.0312759203583714,0.0367529233991666,0.058261510951191406,0.060304590567727905,0.0256615070668266,0.0471700946188513,0.0492131742353878
14,2019-08-14,0.0062793058460721,0.0065,-0.0215576761886129,0.2557314448540548,8.579999923706055,8.59000015258789,8.470000267028809,8.479999542236328,7.762909889221191,570205,-0.0023529950310202,-0.0023529881822352,-0.0002206941539279,0.0031240148585599,0.0054770030407952,-0.002116879895708,0.7458670951492069,0.0109661088302731,-0.0074701485985076,0.0256615070668266,0.019154703486234603,0.0241371573483043,0.045645744900329105,0.047688824516865604,0.0417745267284772,0.0269855905928199,0.0290286702093564,0.023114372420968
15,2019-08-15,-0.0096474094951899,0.0063,0.0203149925298604,-0.0967484073579167,8.359999656677246,8.399999618530273,8.34000015258789,8.350000381469727,7.643903732299805,727069,-0.0153300905405849,-0.015330096396794,-0.0159474094951899,0.0061784911552308,0.0215085875520248,-0.0023015140423304,0.7399273384750038,0.0121112400360698,-0.0068360119083701,0.026985590592819998,0.047170094618851396,0.0406632910382594,0.0427063706547959,0.036792072866407496,0.047169272550172996,0.0235516671685613,0.0176373693801729,0.0280145690639384
16,2019-08-16,0.0090789761229831,0.0064,-0.0581132301114788,0.1276678476615936,8.350000381469727,8.390000343322754,8.350000381469727,8.359999656677246,7.65305757522583,317438,0.0011975179342158,0.0011975350876469,0.0026789761229831,0.0032406147041834,0.0020430796165365,-0.0021448919538659,0.7477102177804292,0.0102147714437725,-0.0079138026901748,0.0235516671685613,0.029028670209356497,0.049213174235387895,0.04329887644699949,0.05367607613076499,0.05432473962149379,-0.0038712181718519,0.0065059815119135,0.0071546450026424
17,2019-08-19,0.0065119537632446,0.0066,-0.0733355000331697,0.2522795149078218,8.380000114440918,8.449999809265137,8.369999885559082,8.430000305175781,7.71713924407959,274799,0.0083732836570901,0.0083733420562785,-8.804623675540049e-05,0.0024590442678901,-0.0059142977883884,-0.0020963100803179,0.7492650346497102,0.0102390378156446,-0.0079759517860026,-0.0038712181718519004,0.0176373693801729,0.023114372420968095,0.033491572104733594,0.03414023559546239,0.04190730095693179,0.004462901895377,0.0051115653861058,0.0128786307475752
18,2019-08-20,0.0032177332856632,0.0066,-0.0899128787635103,0.2101906743105611,8.449999809265137,8.479999542236328,8.350000381469727,8.380000114440918,7.671366214752197,685902,-0.0059312205130247,-0.0059313468216228,-0.0033822667143368,0.0044458528621426,0.0103771996837655,-0.002156866899613,0.7383477191327148,0.0103234348993133,-0.0077352121564015,0.004462901895377099,0.006505981511913599,0.0280145690639384,0.028663232554667198,0.0364302979161366,0.0346862145724815,0.0110258631744943,0.0187929285359636,0.0170488451923085
19,2019-08-21,0.0003135951235447,0.0066,0.0278152143651608,-0.0343102428887528,8.380000114440918,8.399999618530273,8.359999656677246,8.380000114440918,7.671366214752197,384471,0.0,0.0,-0.0062864048764553,0.0006486634907288,0.0006486634907288,-0.0023549561983137,0.701583855013487,0.0092401906401047,-0.0075395609549222,0.0110258631744943,0.005111565386105899,0.0071546450026424,0.0149217103641118,0.0131776270204567,0.0219021547242832,0.0084157288521982,0.0066716455085431,0.0153961732123696
20,2019-08-22,0.000378163068257,0.0066,0.0648611004138347,0.0076023258370309,8.4399995803833,8.4399995803833,8.359999656677246,8.380000114440918,7.671366214752197,334608,0.0,0.0,-0.006221836931743,0.0077670653614694,0.0077670653614694,-0.0023088058210618,0.7115083083637227,0.0091621036210863,-0.0076695512171776,0.0084157288521982,0.018792928535963697,0.012878630747575299,0.0111345474039202,0.019859075107746697,0.018738828952866996,0.0060229820178143,0.0147475097216408,0.0136272635667611
21,2019-08-23,0.0007910970512854,0.0068,0.0102947541309678,-0.0558990969189011,8.380000114440918,8.430000305175781,8.380000114440918,8.420000076293945,7.707984447479248,570786,0.0047732650724069,0.0047733652262138,-0.0060089029487146,0.0030292818825587,-0.0017440833436551,-0.0023177142633713,0.7096614727440305,0.0091235504876924,-0.0076311472349382,0.0060229820178143,0.0066716455085431,0.017048845192308596,0.025773372896135096,0.024653126741255395,0.019566850109589196,0.0069804443601714,0.0058601982052917,0.0007739215736254
22,2019-08-26,-0.0174167884885819,0.0065,0.0026008164849495,-0.4265833140260698,8.300000190734863,8.420000076293945,8.300000190734863,8.380000114440918,7.671366214752197,570120,-0.0047505892506634,-0.0047506884551415,-0.0239167884885819,0.0039738392486849,0.0087245277038265,-0.0023025390540047,0.7142910106978203,0.0089848159140583,-0.0078134746062301,0.0069804443601714,0.0147475097216408,0.0153961732123696,0.0142759270574899,0.0091896504258237,0.0110482787405263,0.0076042815489467,0.0025180049172805,0.0043766332319832
23,2019-08-27,0.0031541778426645,0.0068,-0.0274358122004623,0.1443956520206291,8.40999984741211,8.430000305175781,8.390000343322754,8.390000343322754,7.680521488189697,242370,0.0011933447190057,0.0011934345436273,-0.0036458221573355,7.31883887475653e-05,-0.0011202461548797,-0.0023049815521839,0.716152029300055,0.0083905599911573,-0.0082895491726317,0.0076042815489467995,0.0058601982052917,0.0136272635667611,0.008540986935094901,0.010399615249797501,0.0165777959841487,-0.0062065227865459,-0.0043478944718433,0.0018302862625078
24,2019-08-28,0.0045305214372665,0.0068,-0.1055280106979544,0.1717298035728282,8.390000343322754,8.5,8.390000343322754,8.479999542236328,7.762909889221191,585080,0.0107269600990184,0.0107269280032848,-0.0022694785627335,0.0056406513716186,-0.0050862766316662,-0.0023504431291845,0.706501693126977,0.0096873743467503,-0.0076393715241809,-0.0062065227865459,0.0025180049172805995,0.0007739215736254999,0.0026325498883281,0.0088107306226793,0.0054957924217892,-0.0032276483169636,0.0029505324173876,-0.0003644057835025
25,2019-08-29,0.0026968436119903,0.0068,-0.0079027218502142,0.1774298275291945,8.479999542236328,8.5,8.430000305175781,8.5,7.781219005584717,363093,0.0023585446749207,0.0023585377937913,-0.0041031563880097,0.004217166108494,0.0018586283147026,-0.0022995631542684,0.7273913621559321,0.0099370447064479,-0.0076142781305121,-0.0032276483169636,-0.0043478944718433,0.0043766332319832,0.0105548139663344,0.0072398757654443,0.0082178893235771,0.0080368090490538,0.0047218708481637,0.0056998844062965
26,2019-08-30,0.0148741852357132,0.0068,-0.1235485839880594,0.2834241787351876,8.5,8.579999923706055,8.5,8.5,7.781219005584717,447380,0.0,0.0,0.0080741852357132,0.0061781807343512,0.0061781807343512,-0.0023255665602028,0.7267881430670244,0.0096700249931387,-0.007808529489943,0.0080368090490538,0.0029505324173876,0.0018302862625078995,-0.0014846519383822005,-0.0005066383802494006,0.003124880502338799,0.002863242533461,0.0038412560915938,0.007472774974182
27,2019-09-03,-0.0072064628323412,0.0068,0.0981701179773123,-0.2857061465383508,8.449999809265137,8.520000457763672,8.300000190734863,8.5,7.781219005584717,691897,0.0071090548104001,0.0071090856138436,-0.0140064628323412,0.0037941474129534,-0.0033149382008901,-0.002114898565718,0.7617177792919847,0.0094406238526068,-0.0086448994343012,0.0028632425334610997,0.0047218708481637,-0.00036440578350250023,0.0006136077746302997,0.004245126657218499,0.003167430797927099,-0.0023369246427573,0.0012945942398308,0.0002168983805394
