,Date,market,rf,SMB,HML,Open,High,Low,Close,Adj Close,Volume,return,Daily_Return,mkt-rf,ER,abnormal_returns,const,(mkt-rf),(SMB),(HML),t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR
0,2019-07-24,-0.0010504911956241,0.00675,-0.0223547606062919,0.071122265271362,24.5,24.549999237060547,24.350000381469727,24.39999961853028,20.75153350830078,130500,-0.0040816482232541,-0.0040816999058069,-0.0078004911956241,-0.0031086016844103,0.0009730982213966,,,,,,,,,,,-0.0004989537636123,0.0033157511460019,0.0113891315100296
1,2019-07-25,0.0005166893518236,0.00674,0.1424325255229027,0.0515778478745566,24.39999961853028,24.799999237060547,24.39999961853028,24.799999237060547,21.09172439575196,108080,0.0163934272452405,0.0163935300162321,-0.0062233106481764,0.0149214780312231,-0.0014720519850089,-0.0011306365791062,0.8902256807442765,0.0010416191426086,-0.0119917168700201,-0.0004989537636123,,,,,,0.0023426529246053,0.010416033288633,0.0133723091718573
2,2019-07-26,-0.0045176706470294,0.0069,0.1441943646526901,-0.196937008768804,24.950000762939453,24.950000762939453,24.600000381469727,24.700000762939453,21.00667953491211,97418,-0.0040321966611861,-0.0040321435670274,-0.0114176706470294,-0.0002174386574132,0.0038147049096142,-0.0013409807621989,0.8726975176181175,0.0016180329424733,-0.0117173424662403,0.0023426529246053,0.0033157511460019,,,,,0.0118880852736419,0.0148443611568662,0.015743466863635
3,2019-07-29,-0.0005738166734628,0.00695,-0.0351153715849261,0.0094775805806401,24.799999237060547,24.799999237060547,24.600000381469727,24.799999237060547,21.09172439575196,95716,0.0040485210944258,0.004048467569494,-0.0075238166734627,0.0121218479335218,0.0080733803640277,-0.0013700834970312,0.8717545128356029,0.0017560750323781,-0.011701176595017,0.0118880852736419,0.010416033288633001,0.0113891315100296,0.014345407393253901,0.015244513100022701,0.012257127407945002,0.011029656247252,0.0119287619540208,0.0089413762619431
4,2019-07-30,-0.0050368763292828,0.00695,-0.104760780543247,-0.1321294022059579,24.850000381469727,24.89999961853028,24.64999961853028,24.700000762939453,21.00667953491211,95000,-0.0040321966611861,-0.0040321435670274,-0.0119868763292828,-0.001075867683803,0.0029562758832243,-0.0013160808468984,0.8713764780418178,0.0014195473726227,-0.0118552529425401,0.011029656247252,0.014844361156866201,0.013372309171857302,0.014271414878626102,0.011284029186548403,0.0305605460100118,0.0038553815899931,0.0008679958979154,0.0201445127213788
5,2019-07-31,-0.0006546842881721,0.0069,0.0335917842069464,-0.0224816261318719,24.75,24.75,24.549999237060547,24.700000762939453,21.00667953491211,75000,0.0,0.0,-0.0075546842881721,0.0008991057067688,0.0008991057067688,-0.001320901986849,0.8690221784985405,0.0014352228215873,-0.0117292403522713,0.0038553815899931,0.011928761954020801,0.015743466863635,0.012756081171557302,0.0320325979950207,0.037666724604196,-0.0020882799853088,0.0171882368381545,0.0228223634473298
6,2019-08-01,-0.0085052836262937,0.0069999999999999,0.0483849726067363,-0.1301681201697755,24.700000762939453,24.75,24.64999961853028,24.700000762939453,21.00667953491211,201528,0.0,0.0,-0.0155052836262936,-0.0029873856920777,-0.0029873856920777,-0.0010024186400564,0.8949694795223644,2.0858097116892987e-05,-0.0129575289137505,-0.0020882799853088998,0.0008679958979154003,0.008941376261943102,0.028217893085406502,0.033852019694581806,0.04605697898482021,0.0162891311313857,0.021923257740561,0.0341282170307994
7,2019-08-02,-0.0170251786463065,0.0069999999999999,-0.0457561666734706,-0.307136606683719,23.600000381469727,23.64999961853028,23.200000762939453,23.39999961853028,20.74077033996582,141414,-0.0526316236540258,-0.012658316346682,-0.0240251786463065,0.0066182004767814,0.0192765168234634,-0.0010511212067794,0.8927168856224024,-0.0004051820614842,-0.0129003554359903,0.0162891311313857,0.0171882368381545,0.0201445127213788,0.0257786393305541,0.0379835986207925,0.050028418065441504,0.0249106434326387,0.0371156027228771,0.0491604221675261
8,2019-08-05,-0.0119091293944567,0.0068,0.1112275894811173,-0.2999311623289139,23.25,23.39999961853028,23.14999961853028,23.25,20.607816696166992,103137,-0.0064102402126318,-0.0064102558207607,-0.0187091293944567,-0.0007761292115853,0.0056341266091753,-0.0010511709647211,0.893835139917244,-0.0003196888866365,-0.0128955679660227,0.0249106434326387,0.021923257740561,0.0228223634473298,0.0350273227375682,0.0470721421822172,0.04418747295601,0.0178390858994137,0.0298839053440627,0.0269992361178555
9,2019-08-06,-0.0027495949809492,0.0069,-0.1088388500305653,0.1124235625082555,21.700000762939453,23.0,21.700000762939453,23.0,20.38622665405273,139536,-0.010752688172043,-0.010752718028372,-0.0096495949809492,0.0014522412618664,0.0122049592902384,-0.0010434320555607,0.892510261127254,-0.0003213017770002,-0.01275754369001,0.0178390858994137,0.0371156027228771,0.0341282170307994,0.046173036475448404,0.043288367249241205,0.04349365297735121,0.0242497787348874,0.0213651095086802,0.0215703952367902
