,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0053,0.078,0.068,0.946,-0.149,0.159
mkt-rf,0.998,0.013,78.165,0.0,0.973,1.023
FX Factor,-0.0002,0.003,-0.099,0.921,-0.005,0.005
