,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3068,0.375,-0.818,0.414,-1.046,0.432
mkt-rf,1.0286,0.033,31.277,0.0,0.964,1.093
FX Factor,0.0115,0.013,0.868,0.386,-0.015,0.038
