,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2348,0.157,1.496,0.136,-0.074,0.544
mkt-rf,1.0222,0.037,27.378,0.0,0.949,1.096
FX Factor,-0.0075,0.006,-1.303,0.194,-0.019,0.004
