,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0972,0.106,0.914,0.362,-0.112,0.307
mkt-rf,0.9776,0.017,57.543,0.0,0.944,1.011
FX Factor,-0.0042,0.004,-0.991,0.323,-0.012,0.004
