,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1112,0.096,1.157,0.248,-0.078,0.3
mkt-rf,0.9914,0.016,63.138,0.0,0.96,1.022
FX Factor,-0.0038,0.003,-1.21,0.227,-0.01,0.002
