,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1243,0.162,0.766,0.445,-0.196,0.444
mkt-rf,0.9842,0.039,25.477,0.0,0.908,1.06
FX Factor,-0.0044,0.006,-0.741,0.46,-0.016,0.007
