,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1468,0.065,-2.259,0.025,-0.275,-0.019
mkt-rf,1.0222,0.01,98.409,0.0,1.002,1.043
FX Factor,0.0058,0.003,2.26,0.025,0.001,0.011
