,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0157,0.173,0.091,0.928,-0.325,0.357
mkt-rf,1.0006,0.015,65.999,0.0,0.971,1.031
FX Factor,-0.0006,0.006,-0.097,0.923,-0.013,0.011
