,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0394,0.071,-0.557,0.578,-0.179,0.1
mkt-rf,0.9991,0.012,86.397,0.0,0.976,1.022
FX Factor,0.0012,0.002,0.535,0.593,-0.003,0.006
