,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1552,0.203,-0.764,0.446,-0.556,0.245
mkt-rf,0.9785,0.018,54.929,0.0,0.943,1.014
FX Factor,0.0052,0.007,0.727,0.468,-0.009,0.019
