,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.004,0.066,-0.06,0.952,-0.134,0.126
mkt-rf,1.0007,0.011,94.626,0.0,0.98,1.022
FX Factor,0.0002,0.003,0.075,0.941,-0.005,0.005
