,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0131,0.111,-0.118,0.906,-0.231,0.205
mkt-rf,1.004,0.018,56.668,0.0,0.969,1.039
FX Factor,0.0007,0.004,0.152,0.879,-0.008,0.009
