,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0266,0.063,0.424,0.672,-0.097,0.15
mkt-rf,0.9958,0.01,99.278,0.0,0.976,1.016
FX Factor,-0.0011,0.002,-0.426,0.67,-0.006,0.004
