,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0117,0.077,-0.153,0.879,-0.163,0.139
mkt-rf,0.9946,0.018,54.589,0.0,0.959,1.031
FX Factor,0.0003,0.003,0.097,0.922,-0.005,0.006
