,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0614,0.119,0.518,0.605,-0.172,0.295
mkt-rf,0.9907,0.01,95.338,0.0,0.97,1.011
FX Factor,-0.0024,0.004,-0.579,0.563,-0.011,0.006
