,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1989,0.14,-1.425,0.155,-0.474,0.076
mkt-rf,0.9762,0.012,79.819,0.0,0.952,1.0
FX Factor,0.0067,0.005,1.36,0.175,-0.003,0.016
