,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.069,0.229,-0.302,0.763,-0.52,0.382
mkt-rf,0.9788,0.02,48.794,0.0,0.939,1.018
FX Factor,0.0022,0.008,0.268,0.789,-0.014,0.018
