,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0056,0.118,0.047,0.962,-0.226,0.238
mkt-rf,0.9974,0.028,35.589,0.0,0.942,1.053
FX Factor,-0.0003,0.004,-0.059,0.953,-0.009,0.008
