,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0542,0.087,0.625,0.533,-0.117,0.225
mkt-rf,0.9975,0.014,70.326,0.0,0.97,1.025
FX Factor,-0.0018,0.003,-0.644,0.52,-0.007,0.004
