,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0478,0.072,-0.664,0.507,-0.19,0.094
mkt-rf,1.0082,0.012,87.61,0.0,0.985,1.031
FX Factor,0.002,0.003,0.708,0.479,-0.004,0.008
