,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.016,0.062,-0.257,0.798,-0.139,0.107
mkt-rf,0.9799,0.01,96.166,0.0,0.96,1.0
FX Factor,5.393e-05,0.002,0.027,0.979,-0.004,0.004
