,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1525,0.14,-1.087,0.278,-0.429,0.124
mkt-rf,0.9864,0.012,80.228,0.0,0.962,1.011
FX Factor,0.0052,0.005,1.047,0.296,-0.005,0.015
