,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0872,0.086,1.018,0.31,-0.082,0.256
mkt-rf,0.9941,0.02,48.773,0.0,0.954,1.034
FX Factor,-0.0031,0.003,-0.972,0.332,-0.009,0.003
