,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0683,0.125,-0.546,0.586,-0.315,0.178
mkt-rf,0.9733,0.02,47.55,0.0,0.933,1.014
FX Factor,0.0016,0.004,0.387,0.699,-0.006,0.01
