,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2448,0.118,-2.075,0.039,-0.477,-0.012
mkt-rf,1.0299,0.019,54.624,0.0,0.993,1.067
FX Factor,0.0096,0.005,2.054,0.041,0.0,0.019
