,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0495,0.097,-0.51,0.611,-0.241,0.142
mkt-rf,1.0058,0.023,43.58,0.0,0.96,1.051
FX Factor,0.0017,0.004,0.486,0.627,-0.005,0.009
