,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0135,0.047,0.287,0.774,-0.079,0.106
mkt-rf,1.0004,0.008,133.002,0.0,0.986,1.015
FX Factor,-0.0004,0.002,-0.225,0.822,-0.004,0.003
