,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0573,0.115,0.497,0.619,-0.169,0.284
mkt-rf,1.0001,0.018,54.367,0.0,0.964,1.036
FX Factor,-0.0019,0.005,-0.413,0.68,-0.011,0.007
