,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0347,0.068,-0.507,0.613,-0.169,0.1
mkt-rf,1.0062,0.016,61.839,0.0,0.974,1.038
FX Factor,0.0012,0.003,0.489,0.626,-0.004,0.006
