,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0224,0.193,-0.116,0.908,-0.402,0.357
mkt-rf,0.9386,0.017,55.634,0.0,0.905,0.972
FX Factor,-7.47e-05,0.007,-0.011,0.991,-0.013,0.013
