,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0733,0.203,0.36,0.719,-0.327,0.474
mkt-rf,0.9926,0.018,55.689,0.0,0.958,1.028
FX Factor,-0.0028,0.007,-0.384,0.701,-0.017,0.011
