,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0254,0.071,-0.359,0.72,-0.165,0.114
mkt-rf,0.9754,0.012,84.162,0.0,0.953,0.998
FX Factor,0.0002,0.002,0.098,0.922,-0.004,0.005
