,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0481,0.099,0.487,0.627,-0.147,0.243
mkt-rf,0.9835,0.024,41.823,0.0,0.937,1.03
FX Factor,-0.0019,0.004,-0.517,0.606,-0.009,0.005
