,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1405,0.107,1.31,0.191,-0.071,0.352
mkt-rf,0.9578,0.026,37.544,0.0,0.908,1.008
FX Factor,-0.0054,0.004,-1.37,0.172,-0.013,0.002
