,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0159,0.044,-0.358,0.721,-0.103,0.072
mkt-rf,1.0027,0.007,141.305,0.0,0.989,1.017
FX Factor,0.0007,0.002,0.378,0.705,-0.003,0.004
