,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0524,0.052,-1.0,0.318,-0.156,0.051
mkt-rf,0.9957,0.009,116.268,0.0,0.979,1.013
FX Factor,0.0016,0.002,0.923,0.357,-0.002,0.005
