,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1631,0.18,-0.908,0.365,-0.517,0.191
mkt-rf,1.0076,0.029,34.33,0.0,0.95,1.065
FX Factor,0.0056,0.006,0.96,0.338,-0.006,0.017
