,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3806,0.314,-1.211,0.227,-1.0,0.238
mkt-rf,0.9661,0.028,35.081,0.0,0.912,1.02
FX Factor,0.0132,0.011,1.188,0.236,-0.009,0.035
