,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0932,0.116,-0.803,0.423,-0.322,0.136
mkt-rf,1.0248,0.028,37.097,0.0,0.97,1.079
FX Factor,0.0035,0.004,0.807,0.42,-0.005,0.012
