,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2145,0.113,1.895,0.059,-0.008,0.437
mkt-rf,0.9236,0.027,34.317,0.0,0.871,0.977
FX Factor,-0.0084,0.004,-2.013,0.045,-0.017,-0.0
