,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1242,0.241,0.515,0.607,-0.351,0.6
mkt-rf,1.0233,0.021,48.393,0.0,0.982,1.065
FX Factor,-0.0041,0.009,-0.486,0.627,-0.021,0.013
